Architectural Frameworks for Security and Reliability of MPSoCs,,,,
Identification of Security Related Bug Reports via Text Mining Using Supervised and Unsupervised Classification,,,,
Content Management Systems hacking probabilities for Admin Access with Google Dorking and database code injection for web content security,,,,
Robust detection of signaling DDoS threats for more secure machine type communications in next generation mobile networks,,,,
Analysis on IoT Networks Security : Threats, Risks, ESP8266 based Penetration Testing Device and Defense Framework for IoT Infrastructure,,
A Large Scale Analysis of Semantic Versioning in NPM,,,,
XSS Filter detection using Trust Region Policy Optimization,,,,
Leveraging variable function resilience for selective software reliability on unreliable hardware,,,,
Network Security Analysis Method for Power System,,,,
Introducing a New Linear Regression Based Method for Early DDoS Attack Detection in SDN,,,,
Applying the Universal Version History Concept to Help De-Risk Copy-Based Code Reuse,,,,
DPDA: A Moving Target Defense System Based on Detection and Prediction Mechanism,,,,
Generation technology of multimedia application software defect data for group users,,,,
Distributed Analysis Tool for Vulnerability Prioritization in Corporate Networks,,,,
Automatically Constructing Peer Slices via Semanticand Context-Aware Security Checks in the Linux Kernel,,,,
Research on Intelligent Fuzz Testing Technology for Power Internet of Things Terminal,,,,
Research on Fuzz Testing Framework for Power Internet of Things Protocol,,,,
Hybrid Intrusion Detection Method Based on K-Means and CNN for Smart Home,,,,
An Analysis of Black-Box Web Application Security Scanners against Stored SQL Injection,,,,
Detection of False Data Injection Attacks in Smart Grids via Nonlinear Interval Observer: A Review,,,,
Evaluation of Machine Learning Techniques for Security in SDN,,,,
Looking Back! Using Early Versions of Android Apps as Attack Vectors,,,,
Analysis on the network security of the HVDC control and protection system,,,,
Security Problems and Countermeasures with Commercial Banking Computer Networks,,,,
Semiautomatic security requirements engineering and evolution using decision documentation, heuristics, and user monitoring,,
Machine-Learning Classifiers for Security in Connected Medical Devices,,,,
Two-Level Privacy-Preserving Framework: Federated Learning for Attack Detection in the Consumer Internet of Things,,,,
Deceiving Machine Learning-Based Saturation Attack Detection Systems in SDN,,,,
Guiding Automated Test Case Generation for Transaction-Reverting Statements in Smart Contracts,,,,
Detection of Buffer Overflow Vulnerabilities in C/C++ with Pattern Based Limited Symbolic Evaluation,,,,
BEDetector: A Two-Channel Encoding Method to Detect Vulnerabilities Based on Binary Similarity,,,,
A Monitoring Framework for Side-Channel Information Leaks,,,,
Smart Contracts Vulnerability Auditing with Multi-semantics,,,,
The reality of applying security in web applications in education,,,,
Improving Security in Smart Home Networks through user-defined device interaction rules,,,,
Identification of an IoT Device Model in the Home Domain Using IPFIX Records,,,,
The initiative forecast defense technique of Web application based on HttpModule,,,,
Attack Detection for Medical Cyber-Physical Systems–A Systematic Literature Review,,,,
TLP-IDS: A Two-layer Intrusion Detection System for Integrated Electronic Systems,,,,
Advancing Bug Detection in Solidity Smart Contracts with the Proficiency of Deep Learning,,,,
Anomaly Detection in Atm-Grade Software Defined Networks,,,,
A Practical Experience on the Impact of Plugins in Web Security,,,,
A Novel Framework for Smart Cyber Defence: A Deep-Dive Into Deep Learning Attacks and Defences,,,,
Formal UML-based Modeling and Analysis for Securing Location-based IoT Applications,,,,
Dynamic Network Intrusion Detection System for Virtual Machine Environment,,,,
The Insecurity of Home Digital Voice Assistants - Vulnerabilities, Attacks and Countermeasures,,,
Hierarchical trust-based black-hole detection in WSN-based smart grid monitoring,,,,
SCAFFISD: A Scalable Framework for Fine-Grained Identification and Security Detection of Wireless Routers,,,,
Intrusion Detection System In Iot Network Using Machine Learning,,,,
A Study on DDoS Attacks Detection on IoT Devices Using Machine Learning for Microcontrollers,,,,
Evaluating Docker Container Security through Penetration Testing: A Smart Computer Security,,,,
Detection and Mitigation of Network Vulnerability through Scheduling Framework in Software Defined Networks,,,,
Software Susceptibility Detection Using Deep Learning Techniques,,,,
Efficient and Intelligent Attack Detection in Software Defined IoT Networks,,,,
IDS for detecting malicious non-executable files using dynamic analysis,,,,
PACED: Provenance-based Automated Container Escape Detection,,,,
RTL-ConTest: Concolic Testing on RTL for Detecting Security Vulnerabilities,,,,
A Study on SDN security enhancement using open source IDS/IPS Suricata,,,,
Adversarial point cloud perturbations to attack deep object detection models,,,,
Vulnerability Detection in SIoT Applications: A Fuzzing Method on their Binaries,,,,
A Hybrid Approach to Detect Injection Attacks on Server-Side Applications Using Data Mining Techniques,,,,
Cyber security modeling for SCADA systems using stochastic game nets approach,,,,
Research on Network Information Security Service Model Based on User Requirements under Artificial Intelligence Technology,,,,
A Secure Framework for Remote Healthcare Monitoring using the Internet of Medical Things,,,,
Detecting and Classifying Incoming Traffic in a Secure Cloud Computing Environment Using Machine Learning and Deep Learning System,,,,
A Detection Algorithm of Malicious Code Variants based on Extreme Learning,,,,
Security and Approximation: Vulnerabilities in Approximation-Aware Testing,,,,
Design of Campus Network Security Intelligent Monitoring System Based on BP Algorithm,,,,
Introspecting Intrusion Detection Systems in Dealing with Security Concerns in Cloud Environment,,,,
Detection and Defense Mechanism for Service Request Packet Flooding Attacks in Smart Identifier Networks,,,,
Evaluation of Software Quality Through Refactoring Commit-Impact Analysis,,,,
Research on Railway DevSecOps System Construction Based on “People-Process-Technology”,,,,
An approach for intrusion detection using fuzzy feature clustering,,,,
Poster: Uncovering Vulnerabilities in Wasm Smart Contracts,,,,
A Novel Deep Learning Based Intrusion Detection System : Software Defined Network,,,,
HallMonitor: A Framework for Identifying Network Policy Violations in Software,,,,
CRC-Based Error Detection Constructions for FLT and ITA Finite Field Inversions Over GF(2m),,,,
SAFL: Increasing and Accelerating Testing Coverage with Symbolic Execution and Guided Fuzzing,,,,
Detection of protection-impacting changes during software evolution,,,,
Experience Report: An Analysis of Hypercall Handler Vulnerabilities,,,,
A Lightweight Framework for Regular Expression Verification,,,,
Addressing Cybersecurity Challenges in 5G-enabled IoT and Critical Infrastructures: A Comprehensive Overview,,,,
Detection of SQL injection attacks using Hidden Markov Model,,,,
The Method of Generating Web Link Security Testing Scenario Based on UML Diagram,,,,
Inferring Patterns for Taint-Style Vulnerabilities With Security Patches,,,,
MultiCode: A Unified Code Analysis Framework based on Multi-type and Multi-granularity Semantic Learning,,,,
Analysis on the security of MIB objects defined in network device,,,,
A Novel Approach Detection for False Data Injection, and Man in the Middle Attacks in IoT and IIoT,,,
An optimized secured service selection under mobile adhoc networks,,,,
Design of an efficient image protection method based on QR code,,,,
NEMESIS: A software approach for computing in presence of soft errors,,,,
ACL Assisted Security Mechanism Against Low-Rate DDoS Attack in SDN-Cloud-IoT Networks,,,,
eMUD: Enhanced Manufacturer Usage Description for IoT Botnets Prevention on Home WiFi Routers,,,,
AI Based Intrusion Detection System Using Self-Adaptive Energy Efficient BAT Algorithm for Software Defined IoT Networks,,,,
Scanning the Resilience of an Organization Employees to Social Engineering Attacks Using Machine Learning Technologies,,,,
Reusable Security Requirements Repository Implementation Based on Application/System Components,,,,
Vulnerability Detection in Smart Contracts Using Deep Learning,,,,
Implementation of Deep Learning Techniques for Secure IoT Networks,,,,
P2SF-IoV: A Privacy-Preservation-Based Secured Framework for Internet of Vehicles,,,,
Active Learning of Discriminative Subgraph Patterns for API Misuse Detection,,,,
Research of Static Application Security Testing Technique Problems and Methods for Solving Them,,,,
Distributed DoS Attack Detection in SDN: Tradeoffs in Resource Constrained Wireless Networks,,,,
Cross-Language Binary-Source Code Matching with Intermediate Representations,,,,
DDOS Attack Detection and Mitigation Technique Based on Http Count and Verification Using CAPTCHA,,,,
iFeedback: Exploiting User Feedback for Real-Time Issue Detection in Large-Scale Online Service Systems,,,,
SoK: Sanitizing for Security,,,,
Skynet: a Cyber-Aware Intrusion Tolerant Overseer,,,,
Test-Driving Static Analysis Tools in Search of C Code Vulnerabilities,,,,
A Novel System for Detecting and Preventing SQL Injection and Cross-Site-Script,,,,
Adaptive security and privacy in smart grids: A software engineering vision,,,,
Requirement analysis for abstracting security in software defined network,,,,
Systematic Analysis and Detection of Misconfiguration Vulnerabilities in Android Smartphones,,,,
Accurate and Scalable Cross-Architecture Cross-OS Binary Code Search with Emulation,,,,
Run Time Container Security Hardening Using A Proposed Model Of Security Control Map,,,,
Intelligent Networked Vehicle CAN Network Security,,,,
Text-mining based predictive model to detect XSS vulnerable files in web applications,,,,
Automated Detection and Analysis for Android Ransomware,,,,
New Types of Alert Correlation for Security Information and Event Management Systems,,,,
Analyzing soft-error vulnerability on GPGPU microarchitecture,,,,
A Study on Exploit Development,,,,
Smart Contract Cloning Identification Using BERT Model Based Representation Learning,,,,
The Dynamics of a Bug Bounty Platform,,,,
Monitoring IoT Networks for Botnet Activity,,,,
Security and Service Vulnerabilities with HTTP/3,,,,
Time-based DDoS detection and mitigation for SDN controller,,,,
Open source intelligence base cyber threat inspection framework for critical infrastructures,,,,
Detection of Real-Time Malicious Intrusions and Attacks in IoT Empowered Cybersecurity Infrastructures,,,,
Big data analysis system concept for detecting unknown attacks,,,,
Visual Construction Algorithm of Attack Path Based on Medical Sensor Networks,,,,
Security Vulnerability in Face Mask Monitoring System,,,,
A Trust Secure Attacker Detection with Upgraded Deep Learning-Assistance for SDN Networks,,,,
Grey-box Fuzzing Based on Execution Feedback for EOSIO Smart Contracts,,,,
Finding SMM Privilege-Escalation Vulnerabilities in UEFI Firmware with Protocol-Centric Static Analysis,,,,
Exploring Flush+Reload Side Channel Attack Vulnerabilities: Detection and Countermeasures,,,,
An End-to-End Approach for Multi-Fault Attack Vulnerability Assessment,,,,
Machine Learning Architecture for Signature-based IoT Intrusion Detection in Smart Energy Grids,,,,
